,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
42681,42699,1587,ITA3,2015,s,SSD Ischia Calcio,Italy,left,197877,Gianmarco Gerevini,22,Italy,midfielder,Bologna FC 1909,Italy,0.0,125000.0,False,True,True,False,1123521,ITA1
42858,42876,1908,ITA3,2015,s,Paganese Calcio 1926,Italy,left,241804,Francesco Bergamini,20,Italy,midfielder,Bologna FC 1909,Italy,0.0,50000.0,False,True,True,False,1087808,ITA1
43060,43078,2244,ITA3,2015,w,Paganese Calcio 1926,Italy,left,240961,Rubén Palomeque,21,Spain,defender,Bologna FC 1909,Italy,0.0,50000.0,False,True,True,False,1333450,ITA1
8814,8817,26072,ITA1,2010,s,AC Cesena,Italy,left,21856,Dario Biasi,30,Italy,defender,Cagliari Calcio,Italy,0 €,650000.0,False,False,False,False,449959,ITA1
8836,8839,26094,ITA1,2010,s,Juventus FC,Italy,left,84921,Lorenzo Ariaudo,21,Italy,defender,Cagliari Calcio,Italy,3800000.0,1300000.0,False,False,False,False,435073,ITA1
8837,8840,26095,ITA2,2010,s,UC AlbinoLeffe,Italy,left,35719,Andrea Cocco,25,Italy,striker,Cagliari Calcio,Italy,150000.0,300000.0,False,False,False,False,589636,ITA1
8838,8841,26096,ITA2,2010,s,Modena FC,Italy,left,19448,Alex Pinardi,29,Italy,midfielder,Cagliari Calcio,Italy,0.0,400000.0,True,False,False,False,433669,ITA1
8839,8842,26097,RUS,2010,s,Lokomotiv Moscow II,Russia,left,5936,Ivan Pelizzoli,29,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,1500000.0,True,False,False,False,472777,ITA1
8840,8843,26099,ITA2,2010,s,UC AlbinoLeffe,Italy,left,28817,Gabriele Perico,26,Italy,defender,Cagliari Calcio,Italy,0 €,600000.0,False,False,False,False,466028,ITA1
8841,8844,26100,ITA2,2010,s,UC AlbinoLeffe,Italy,left,44336,Simon Laner,26,Italy,midfielder,Cagliari Calcio,Italy,0.0,800000.0,False,True,False,False,466027,ITA1
8842,8845,26101,ITA1,2010,s,Genoa CFC,Italy,left,35703,Robert Acquafresca,22,Italy,striker,Cagliari Calcio,Italy,0.0,6500000.0,False,True,False,False,468814,ITA1
9456,9460,26831,URU,2010,w,CA Peñarol,Uruguay,left,159773,Pablo Ceppelini,19,Uruguay,midfielder,Cagliari Calcio,Italy,2350000.0,750000.0,False,False,False,False,534252,ITA1
9457,9461,26832,ITA2,2010,w,Reggina Calcio,Italy,left,35747,Simone Missiroli,24,Italy,midfielder,Cagliari Calcio,Italy,600000.0,1200000.0,False,True,False,False,531519,ITA1
15828,15833,44699,ITA2,2010,s,US Triestina,Italy,left,44290,Daniele Magliocchetti,24,Italy,defender,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,353543,ITA1
15929,15934,44830,ITA2,2010,s,Piacenza FC,Italy,left,36364,Mikhail Sivakov,22,Belarus,defender,Cagliari Calcio,Italy,0.0,250000.0,False,True,True,False,383926,ITA1
16140,16145,45118,ITA2,2010,s,Empoli FC,Italy,left,51736,Marco Mancosu,21,Italy,midfielder,Cagliari Calcio,Italy,0.0,200000.0,False,True,True,False,319699,ITA1
22069,22078,63445,ITA3,2010,s,US Cremonese,Italy,left,41920,Salvatore Burrai,23,Italy,midfielder,Cagliari Calcio,Italy,0.0,75000.0,False,True,True,False,381249,ITA1
9806,9810,27225,ITA1,2011,s,Juventus FC,Italy,left,49275,Albin Ekdal,22,Sweden,midfielder,Cagliari Calcio,Italy,2700000.0,3200000.0,False,False,False,False,625682,ITA1
9807,9811,27226,COL,2011,s,Atlético Nacional,Colombia,left,92141,Víctor Ibarbo,21,Colombia,striker,Cagliari Calcio,Italy,2000000.0,900000.0,False,False,False,False,641256,ITA1
9808,9812,27227,URU,2011,s,CA Rentistas,Uruguay,left,22948,Thiago Ribeiro,25,Brazil,striker,Cagliari Calcio,Italy,1500000.0,3500000.0,False,True,False,False,624256,ITA1
9809,9813,27228,POR1,2011,s,SC Beira-Mar,Portugal,left,48756,Rui Sampaio,24,Portugal,midfielder,Cagliari Calcio,Italy,600000.0,700000.0,False,False,False,False,629654,ITA1
9810,9814,27229,SWE,2011,s,IFK Göteborg,Sweden,left,60534,Sebastian Eriksson,22,Sweden,midfielder,Cagliari Calcio,Italy,550000.0,1200000.0,False,True,False,False,627601,ITA1
9811,9815,27230,ITA3,2011,s,US Foggia,Italy,left,55801,Marco Sau,23,Italy,striker,Cagliari Calcio,Italy,210000.0,450000.0,False,False,False,False,630062,ITA1
9812,9816,27231,ITA2,2011,s,Modena FC,Italy,left,57099,Simone Gozzi,25,Italy,defender,Cagliari Calcio,Italy,100000.0,500000.0,False,True,False,False,606636,ITA1
9813,9817,27232,ITA3,2011,s,US Foggia,Italy,left,41920,Salvatore Burrai,24,Italy,midfielder,Cagliari Calcio,Italy,0.0,250000.0,True,False,False,False,630156,ITA1
9814,9818,27233,ITA1,2011,s,ACF Fiorentina,Italy,left,22185,Vlada Avramov,32,Serbia,goalkeeper,Cagliari Calcio,Italy,0.0,400000.0,True,False,False,False,593883,ITA1
9815,9819,27234,ITA3,2011,s,Unione Sportiva Siracusa,Italy,left,51736,Marco Mancosu,22,Italy,midfielder,Cagliari Calcio,Italy,0 €,300000.0,False,False,False,False,589522,ITA1
9816,9820,27235,ITA3,2011,s,Carrarese Calcio 1908,Italy,left,88595,Mauro Vigorito,21,Italy,goalkeeper,Cagliari Calcio,Italy,0 €,300000.0,False,False,False,False,587375,ITA1
9817,9821,27236,SWE,2011,s,Mjällby AIF,Sweden,left,45513,Mostapha El Kabir,22,Morocco,striker,Cagliari Calcio,Italy,0.0,1000000.0,False,True,False,False,593220,ITA1
9818,9822,27237,ITAJ,2011,s,Cagliari Primavera,Italy,left,119376,Marco Ruzittu,20,Italy,goalkeeper,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,626126,ITA1
9819,9823,27238,ITA4,2011,s,Cagliari Youth,Italy,left,171399,Nicola Murru,16,Italy,defender,Cagliari Calcio,Italy,NF,NF,False,False,False,False,636824,ITA1
10099,10103,27547,ITA1,2011,s,Juventus FC,Italy,left,40660,Alessandro Matri,26,Italy,striker,Cagliari Calcio,Italy,0.0,8500000.0,False,True,True,False,534539,ITA1
10481,10485,28046,ITA1,2011,w,US Palermo,Italy,left,6160,Mauricio Pinilla,27,Chile,striker,Cagliari Calcio,Italy,300000.0,4300000.0,False,True,False,False,677372,ITA1
10482,10486,28047,ITA3,2011,w,AC Reggiana 1919,Italy,left,160269,Nicolas Bovi,18,Italy,striker,Cagliari Calcio,Italy,240000.0,75000.0,False,True,False,False,669537,ITA1
10483,10487,28048,ITA2,2011,w,UC Sampdoria,Italy,left,29962,Daniele Dessena,24,Italy,midfielder,Cagliari Calcio,Italy,0 €,2900000.0,False,True,False,False,662976,ITA1
11072,11077,28729,ITA1,2012,s,Bologna FC 1909,Italy,left,56853,Federico Casarini,22,Italy,midfielder,Cagliari Calcio,Italy,0.0,1200000.0,False,True,False,False,777963,ITA1
11261,11266,28951,ITA1,2012,s,AC Siena,Italy,left,60128,Luca Rossettini,27,Italy,defender,Cagliari Calcio,Italy,1500000.0,1000000.0,False,False,False,False,734137,ITA1
11301,11306,28994,ITA1,2012,s,US Palermo,Italy,left,6160,Mauricio Pinilla,28,Chile,striker,Cagliari Calcio,Italy,3200000.0,4000000.0,False,False,False,False,740011,ITA1
11302,11307,28995,URU,2012,s,CA Rentistas,Uruguay,left,22948,Thiago Ribeiro,26,Brazil,striker,Cagliari Calcio,Italy,2000000.0,3000000.0,False,False,False,False,741250,ITA1
11303,11308,28996,ITA1,2012,s,UC Sampdoria,Italy,left,29962,Daniele Dessena,25,Italy,midfielder,Cagliari Calcio,Italy,1600000.0,1800000.0,False,False,False,False,739786,ITA1
11304,11309,28998,SWE,2012,s,IFK Göteborg,Sweden,left,60534,Sebastian Eriksson,23,Sweden,midfielder,Cagliari Calcio,Italy,1500000.0,1200000.0,False,False,False,False,742527,ITA1
11305,11310,28999,UKR,2012,s,Karpaty Lviv (-2021),Ukraine,left,140748,Danilo Avelar,23,Brazil,defender,Cagliari Calcio,Italy,300000.0,500000.0,False,True,False,False,750837,ITA1
11306,11311,29000,ITA2,2012,s,Reggina Calcio,Italy,left,69212,Vincenzo Camilleri,20,Italy,defender,Cagliari Calcio,Italy,0 €,175000.0,False,True,False,False,753207,ITA1
11307,11312,29002,WIT,2012,s,Without Club,Without Club,left,5994,Vlado Smit,32,Serbia,defender,Cagliari Calcio,Italy,NF,100000.0,False,False,False,False,772054,ITA1
11308,11313,29003,ITAJ,2012,s,Cagliari Primavera,Italy,left,110475,Dario Del Fabro,17,Italy,defender,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,774030,ITA1
11309,11314,29004,ITAJ,2012,s,Cagliari Primavera,Italy,left,163243,Marco Piredda,18,Italy,midfielder,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,774031,ITA1
11310,11315,29005,ITAJ,2012,s,Cagliari Primavera,Italy,left,163214,Riccardo Anedda,18,Italy,goalkeeper,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,763828,ITA1
11719,11724,29513,URU,2012,w,Club Nacional,Uruguay,left,76598,Matías Cabrera,26,Uruguay,midfielder,Cagliari Calcio,Italy,1500000.0,600000.0,False,False,False,False,831543,ITA1
17597,17603,47180,ITA2,2012,s,SS Juve Stabia,Italy,left,55801,Marco Sau,24,Italy,striker,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,630063,ITA1
22906,22915,64645,ITA3,2012,s,UC AlbinoLeffe,Italy,left,35719,Andrea Cocco,26,Italy,striker,Cagliari Calcio,Italy,0.0,850000.0,False,True,True,False,597334,ITA1
23308,23317,65189,ITA3,2012,s,Treviso FBC 1993,Italy,left,119374,Mattia Gallon,20,Italy,striker,Cagliari Calcio,Italy,0.0,100000.0,False,True,True,False,608751,ITA1
26827,26837,78943,ITA3,2012,s,AS Gubbio 1910,Italy,left,66360,Daniele Ragatzu,20,Italy,striker,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,605491,ITA1
27111,27121,79353,ITA3,2012,s,US Latina Calcio,Italy,left,125009,Ignazio Carta,21,Italy,midfielder,Cagliari Calcio,Italy,0.0,75000.0,False,True,True,False,606666,ITA1
36762,36779,111931,POR1,2012,w,SC Olhanense,Portugal,left,48756,Rui Sampaio,25,Portugal,midfielder,Cagliari Calcio,Italy,0.0,600000.0,False,True,True,False,770345,ITA1
11944,11949,29793,UKR,2013,s,Karpaty Lviv (-2021),Ukraine,left,140748,Danilo Avelar,24,Brazil,defender,Cagliari Calcio,Italy,1000000.0,1200000.0,False,False,False,False,878288,ITA1
11945,11950,29794,GRE,2013,s,PAS Giannina,Greece,left,174488,Marios Ikonomou,20,Greece,defender,Cagliari Calcio,Italy,500000.0,250000.0,False,False,False,False,886921,ITA1
11946,11951,29795,ITA3,2013,s,AC Lumezzane,Italy,left,88595,Mauro Vigorito,23,Italy,goalkeeper,Cagliari Calcio,Italy,0 €,250000.0,False,False,False,False,884188,ITA1
11947,11952,29796,SLO,2013,s,NK Maribor,Slovenia,left,47005,Agim Ibraimi,25,North Macedonia,striker,Cagliari Calcio,Italy,0.0,1500000.0,False,True,False,False,943121,ITA1
11948,11953,29797,ITAJ,2013,s,Cagliari Primavera,Italy,left,197272,Andrea Demontis,18,Italy,midfielder,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,932239,ITA1
12825,12830,30823,ITA1,2013,w,Chievo Verona,Italy,left,85528,Marco Silvestri,22,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,500000.0,False,True,False,False,1010868,ITA1
12886,12891,30886,ITA2,2013,w,AC Cesena,Italy,left,134369,Andrea Tabanelli,23,Italy,midfielder,Cagliari Calcio,Italy,300000.0,250000.0,False,True,False,False,1012881,ITA1
12887,12892,30887,ITA2,2013,w,Novara Calcio 1908,Italy,left,39829,Alessandro Bastrini,26,Italy,defender,Cagliari Calcio,Italy,NF,200000.0,False,True,False,False,1012537,ITA1
12888,12893,30889,ITA1,2013,w,ACF Fiorentina,Italy,left,143812,Matías Vecino,22,Uruguay,midfielder,Cagliari Calcio,Italy,0.0,2300000.0,False,True,False,False,1009632,ITA1
12889,12894,30890,BRA,2013,w,Clube de Regatas do Flamengo,Brazil,left,174835,Adryan,19,Brazil,midfielder,Cagliari Calcio,Italy,NF,1500000.0,False,True,False,False,1005604,ITA1
12890,12895,30891,WIT,2013,w,Without Club,Without Club,left,44062,Antonio Adán,26,Spain,goalkeeper,Cagliari Calcio,Italy,NF,1500000.0,False,False,False,False,976748,ITA1
23627,23636,65682,ITA3,2013,s,AC Lumezzane,Italy,left,136099,Paolo Dametto,20,Italy,defender,Cagliari Calcio,Italy,0.0,350000.0,False,True,True,False,740772,ITA1
23633,23642,65688,ITA3,2013,s,AC Lumezzane,Italy,left,158043,Daniele Giorico,21,Italy,midfielder,Cagliari Calcio,Italy,0.0,325000.0,False,True,True,False,748577,ITA1
23637,23646,65692,ITA3,2013,s,AC Lumezzane,Italy,left,159773,Pablo Ceppelini,21,Uruguay,midfielder,Cagliari Calcio,Italy,0.0,1300000.0,False,True,True,False,831297,ITA1
23905,23914,66060,ITA3,2013,s,Savona FBC,Italy,left,119374,Mattia Gallon,21,Italy,striker,Cagliari Calcio,Italy,0.0,150000.0,False,True,True,False,749268,ITA1
27745,27757,80387,ITA3,2013,w,AC Pisa 1909,Italy,left,163241,Alberto Melis,20,Italy,midfielder,Cagliari Calcio,Italy,0.0,50000.0,False,True,True,False,943726,ITA1
8020,8023,17885,SPA1,2014,w,Deportivo de La Coruña,Spain,left,41749,Modibo Diakité,27,France,defender,Cagliari Calcio,Italy,0.0,2000000.0,True,False,False,False,1184783,ITA1
13102,13107,31160,ITA1,2014,s,Atalanta BC,Italy,left,57285,Simone Colombi,23,Italy,goalkeeper,Cagliari Calcio,Italy,1500000.0,1500000.0,False,False,False,False,1077566,ITA1
13140,13145,31198,ITA2,2014,s,Bologna FC 1909,Italy,left,200190,Alessandro Capello,18,Italy,striker,Cagliari Calcio,Italy,4000000.0,800000.0,False,False,False,False,1077157,ITA1
13141,13146,31199,BRA,2014,s,Clube de Regatas do Flamengo,Brazil,left,288506,Caio Rangel,18,Brazil,striker,Cagliari Calcio,Italy,2650000.0,-,False,False,False,False,1084394,ITA1
13142,13147,31200,ITA1,2014,s,Hellas Verona,Italy,left,291266,Godfred Donsah,18,Ghana,midfielder,Cagliari Calcio,Italy,2500000.0,2000000.0,False,False,False,False,1088224,ITA1
13143,13148,31201,ITA1,2014,s,Parma FC,Italy,left,102745,Luca Ceppitelli,24,Italy,defender,Cagliari Calcio,Italy,2100000.0,500000.0,False,False,False,False,1106033,ITA1
13144,13149,31202,ITA2,2014,s,Brescia Calcio,Italy,left,12907,Alessio Cragno,20,Italy,goalkeeper,Cagliari Calcio,Italy,1600000.0,1800000.0,False,False,False,False,1085116,ITA1
13145,13150,31204,POR1,2014,s,GD Estoril Praia,Portugal,left,129129,João Pedro,22,Italy,striker,Cagliari Calcio,Italy,1300000.0,-,False,False,False,False,1123027,ITA1
13146,13151,31205,ITA1,2014,s,Inter Milan,Italy,left,99923,Simone Benedetti,22,Italy,defender,Cagliari Calcio,Italy,1000000.0,900000.0,False,False,False,False,1081426,ITA1
13147,13152,31206,ITA1,2014,s,Inter Milan,Italy,left,110928,Lorenzo Crisetig,21,Italy,midfielder,Cagliari Calcio,Italy,400000.0,2000000.0,False,True,False,False,1084397,ITA1
13148,13153,31207,ITA1,2014,s,Chievo Verona,Italy,left,83877,Diego Farias,24,Brazil,striker,Cagliari Calcio,Italy,300000.0,400000.0,False,True,False,False,1104909,ITA1
13149,13154,31208,ITA2,2014,s,Delfino Pescara 1936,Italy,left,160825,Antonio Balzano,28,Italy,defender,Cagliari Calcio,Italy,0.0,600000.0,True,False,False,False,1081549,ITA1
13150,13155,31209,ROM,2014,s,Astra Giurgiu,Romania,left,129248,Stefan Popescu,21,Romania,defender,Cagliari Calcio,Italy,0.0,200000.0,True,False,False,False,1103352,ITA1
13151,13156,31210,ITA2,2014,s,Delfino Pescara 1936,Italy,left,164091,Marco Capuano,22,Italy,defender,Cagliari Calcio,Italy,0 €,1500000.0,False,True,False,False,1104156,ITA1
13152,13157,31211,ITA1,2014,s,Inter Milan,Italy,left,124560,Samuele Longo,22,Italy,striker,Cagliari Calcio,Italy,0.0,2000000.0,False,True,False,False,1081427,ITA1
13153,13158,31212,ITAJ,2014,s,Cagliari Primavera,Italy,left,255942,Nicolò Barella,17,Italy,midfielder,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,1120044,ITA1
13154,13159,31213,ITAJ,2014,s,Cagliari Primavera,Italy,left,235931,Alessandro Deiola,18,Italy,midfielder,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,1700162,ITA1
13155,13160,31214,ITAJ,2014,s,Cagliari Primavera,Italy,left,213911,Antonio Loi,17,Italy,midfielder,Cagliari Calcio,Italy,0 €,NF,False,False,False,False,1096887,ITA1
13970,13975,32149,ITA1,2014,s,AS Roma,Italy,left,41982,Radja Nainggolan,26,Belgium,midfielder,Cagliari Calcio,Italy,0.0,18000000.0,False,True,True,False,995188,ITA1
14113,14118,32360,BEL,2014,w,Standard Liège,Belgium,left,73846,Paul-José Mpoku,22,DR Congo,midfielder,Cagliari Calcio,Italy,2000000.0,5000000.0,False,True,False,False,1185065,ITA1
14114,14119,32361,CRO,2014,w,GNK Dinamo Zagreb,Croatia,left,46415,Duje Cop,24,Croatia,striker,Cagliari Calcio,Italy,1500000.0,4000000.0,False,True,False,False,1172996,ITA1
14115,14120,32362,CZE,2014,w,AC Sparta Prague,Czech Republic,left,63899,Josef Husbauer,24,Czech Republic,midfielder,Cagliari Calcio,Italy,1000000.0,3000000.0,False,True,False,False,1171818,ITA1
14116,14121,32363,ITA2,2014,w,Delfino Pescara 1936,Italy,left,164091,Marco Capuano,23,Italy,defender,Cagliari Calcio,Italy,750000.0,1200000.0,False,False,False,False,1185146,ITA1
14117,14122,32365,ITA1,2014,w,Hellas Verona,Italy,left,100497,Alejandro González,26,Uruguay,defender,Cagliari Calcio,Italy,0.0,1300000.0,False,True,False,False,1170669,ITA1
14118,14123,32366,ITA1,2014,w,Udinese Calcio,Italy,left,37278,Zeljko Brkic,28,Serbia,goalkeeper,Cagliari Calcio,Italy,0.0,2500000.0,False,True,False,False,1170901,ITA1
24239,24248,66524,ITA3,2014,s,Calcio Como,Italy,left,163243,Marco Piredda,20,Italy,midfielder,Cagliari Calcio,Italy,0.0,125000.0,False,True,True,False,917361,ITA1
24719,24728,67177,ITA3,2014,s,FBC Unione Venezia,Italy,left,158043,Daniele Giorico,22,Italy,midfielder,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,912002,ITA1
14434,14439,32744,ITA1,2015,s,Juventus FC,Italy,left,197751,Alberto Cerri,19,Italy,striker,Cagliari Calcio,Italy,1000000.0,3200000.0,False,True,False,False,1325409,ITA2
14435,14440,32745,ITA1,2015,s,Juventus FC,Italy,left,331389,Andrés Tello,18,Colombia,midfielder,Cagliari Calcio,Italy,1000000.0,500000.0,False,True,False,False,1325413,ITA2
14440,14445,32751,ITA1,2015,s,Juventus FC,Italy,left,19136,Marco Storari,38,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,500000.0,True,False,False,False,1276253,ITA2
14543,14548,32861,ITA1,2015,s,AS Roma,Italy,left,92141,Víctor Ibarbo,25,Colombia,striker,Cagliari Calcio,Italy,0.0,8000000.0,False,True,True,False,1185141,ITA2
14544,14549,32862,ITA1,2015,s,AS Roma,Italy,left,87210,Davide Astori,28,Italy,defender,Cagliari Calcio,Italy,0.0,6000000.0,False,True,True,False,1094107,ITA2
14640,14645,32970,ITA1,2015,s,SSC Napoli,Italy,left,43411,Roberto Colombo,39,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,50000.0,True,False,False,False,1287224,ITA2
14674,14679,33008,ITA1,2015,s,Genoa CFC,Italy,left,138584,Luka Krajnc,20,Slovenia,defender,Cagliari Calcio,Italy,1750000.0,1400000.0,False,False,False,False,1287425,ITA2
14728,14733,33065,ITA1,2015,s,UC Sampdoria,Italy,left,71019,Bartosz Salamon,24,Poland,defender,Cagliari Calcio,Italy,1500000.0,1500000.0,False,False,False,False,1332857,ITA2
14839,14844,33199,ITA1,2015,s,Torino FC,Italy,left,241889,Antonio Barreca,20,Italy,defender,Cagliari Calcio,Italy,500000.0,1000000.0,False,True,False,False,1262774,ITA2
14890,14895,33259,ITA1,2015,s,AC Milan,Italy,left,110931,Marco Fossati,22,Italy,midfielder,Cagliari Calcio,Italy,0.0,2000000.0,True,False,False,False,1268122,ITA2
14933,14938,33313,ITA1,2015,s,US Palermo,Italy,left,52136,Davide Di Gennaro,27,Italy,midfielder,Cagliari Calcio,Italy,0.0,2000000.0,True,False,False,False,1286342,ITA2
15046,15051,33443,ITA1,2015,s,Chievo Verona,Italy,left,83877,Diego Farias,25,Brazil,striker,Cagliari Calcio,Italy,1200000.0,1800000.0,False,False,False,False,1268127,ITA2
15307,15312,33765,ITA1,2015,s,Carpi FC 1909,Italy,left,213911,Antonio Loi,18,Italy,midfielder,Cagliari Calcio,Italy,0.0,100000.0,False,True,True,False,1185917,ITA2
15485,15490,33977,ITA1,2015,w,US Palermo,Italy,left,57285,Simone Colombi,24,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,900000.0,False,True,True,False,1286341,ITA2
15505,15510,34002,ITA1,2015,w,Hellas Verona,Italy,left,84467,Rafael,33,Brazil,goalkeeper,Cagliari Calcio,Italy,0.0,1000000.0,False,True,False,False,1419580,ITA2
20631,20640,51370,ITA2,2015,s,US Avellino 1912,Italy,left,101922,Fabio Pisacane,29,Italy,defender,Cagliari Calcio,Italy,150000.0,NF,False,False,False,False,1287191,ITA2
20725,20734,51488,ITA2,2015,s,FC Bari 1908,Italy,left,99923,Simone Benedetti,23,Italy,defender,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1186622,ITA2
20729,20738,51492,CRO,2015,s,GNK Dinamo Zagreb,Croatia,left,46415,Duje Cop,25,Croatia,striker,Cagliari Calcio,Italy,2500000.0,4000000.0,False,False,False,False,1288733,ITA2
20730,20739,51493,ITA2,2015,s,Spezia Calcio,Italy,left,99235,Niccolò Giannetti,24,Italy,striker,Cagliari Calcio,Italy,2500000.0,NF,False,False,False,False,1296567,ITA2
20731,20740,51494,ITA2,2015,s,Delfino Pescara 1936,Italy,left,46060,Federico Melchiorri,28,Italy,striker,Cagliari Calcio,Italy,2500000.0,NF,False,False,False,False,1268089,ITA2
20732,20741,51506,ITA4,2015,s,Parma Calcio 1913,Italy,left,22598,Gianni Munari,32,Italy,midfielder,Cagliari Calcio,Italy,0.0,500000.0,True,False,False,False,1304572,ITA2
20733,20742,51507,ITA2,2015,s,Calcio Como,Italy,left,235924,Marco Russu,19,Italy,defender,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1080573,ITA2
20734,20743,51508,ITA4,2015,s,San Marino,Italy,left,197272,Andrea Demontis,20,Italy,midfielder,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1092763,ITA2
20735,20744,51510,ENG2,2015,s,Leeds United,England,left,110475,Dario Del Fabro,20,Italy,defender,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1102705,ITA2
20736,20745,51511,ITA2,2015,s,Ternana Calcio,Italy,left,129248,Stefan Popescu,22,Romania,defender,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1103354,ITA2
20737,20746,51512,ITA2,2015,s,Ternana Calcio,Italy,left,163243,Marco Piredda,21,Italy,midfielder,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1109983,ITA2
20738,20747,51513,ITA4,2015,s,FC Grosseto,Italy,left,213179,Alessandro Masia,19,Italy,midfielder,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1119826,ITA2
20739,20748,51514,ITA4,2015,s,AS Viterbese Castrense,Italy,left,296807,Massimo Fadda,19,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1120031,ITA2
20740,20749,51515,ITA3,2015,s,AC Tuttocuoio,Italy,left,235931,Alessandro Deiola,19,Italy,midfielder,Cagliari Calcio,Italy,0.0,75000.0,False,True,True,False,1120040,ITA2
20741,20750,51516,ITA4,2015,s,Nuorese Calcio,Italy,left,213185,Alessandro Pusceddu,20,Italy,striker,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1120046,ITA2
20742,20751,51518,ITA4,2015,s,Venezia FC,Italy,left,158043,Daniele Giorico,23,Italy,midfielder,Cagliari Calcio,Italy,0.0,300000.0,False,True,True,False,1185817,ITA2
20743,20752,51519,ITA4,2015,s,Varese Calcio,Italy,left,200190,Alessandro Capello,19,Italy,striker,Cagliari Calcio,Italy,0.0,800000.0,False,True,True,False,1185852,ITA2
21512,21521,52542,ITA2,2015,w,Vicenza Calcio,Italy,left,73920,Antonio Cinelli,26,Italy,midfielder,Cagliari Calcio,Italy,100000.0,600000.0,False,False,False,False,1411986,ITA2
21513,21522,52545,ITA3,2015,w,AC Tuttocuoio,Italy,left,235921,Werther Carboni,19,Italy,goalkeeper,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1289311,ITA2
21514,21523,52546,ITA3,2015,w,AS Melfi,Italy,left,213179,Alessandro Masia,20,Italy,midfielder,Cagliari Calcio,Italy,0.0,50000.0,False,True,True,False,1294732,ITA2
21515,21524,52547,POR1,2015,w,FC Arouca,Portugal,left,288506,Caio Rangel,20,Brazil,striker,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1321213,ITA2
21516,21525,52548,ITA3,2015,w,Robur Siena,Italy,left,163243,Marco Piredda,21,Italy,midfielder,Cagliari Calcio,Italy,0.0,NF,False,True,True,False,1395924,ITA2
8719,8722,25971,ITA1,2010,s,US Palermo,Italy,left,5976,Roberto Guana,29,Italy,midfielder,Chievo Verona,Italy,0.0,1800000.0,False,True,False,False,462811,ITA1
8753,8756,26009,ITA1,2010,s,SSC Napoli,Italy,left,44394,Mariano Bogliacino,30,Uruguay,midfielder,Chievo Verona,Italy,0.0,1800000.0,False,True,False,False,455022,ITA1
8763,8766,26019,ITA1,2010,s,Calcio Catania,Italy,left,21770,Gennaro Sardo,31,Italy,defender,Chievo Verona,Italy,500000.0,700000.0,False,False,False,False,1917185,ITA1
8945,8948,26212,ITA1,2010,s,US Lecce,Italy,left,57556,Jefferson Leonardo Trazzi,19,Italy,goalkeeper,Chievo Verona,Italy,0.0,50000.0,True,False,False,False,446159,ITA1
8965,8968,26233,ITA2,2010,s,Vicenza Calcio,Italy,left,74642,Mattia Minesso,20,Italy,striker,Chievo Verona,Italy,2000000.0,50000.0,False,False,False,False,520085,ITA1
8966,8969,26234,FRA1,2010,s,FC Sochaux-Montbéliard,France,left,44317,Bojan Jokic,24,Slovenia,defender,Chievo Verona,Italy,1000000.0,1000000.0,False,False,False,False,420257,ITA1
8967,8970,26235,BEL,2010,s,RSC Charleroi,Belgium,left,29316,Cyril Théréau,27,France,striker,Chievo Verona,Italy,900000.0,1200000.0,False,False,False,False,471853,ITA1
8968,8971,26236,ITA1,2010,s,AS Roma,Italy,left,36356,Marco Andreolli,24,Italy,defender,Chievo Verona,Italy,800000.0,2500000.0,False,False,False,False,471257,ITA1
8969,8972,26238,FRA1,2010,s,AS Saint-Étienne,France,left,20081,Gelson Fernandes,23,Switzerland,midfielder,Chievo Verona,Italy,500000.0,4800000.0,False,True,False,False,474102,ITA1
