,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
56305,102168,102200,856,ITA3,2014,s,Vigor Lamezia Calcio,Italy,left,242252,Gian Piero Tozzi,20,Italy,striker,Parma,Italy,0,50000,False,True,True,False,1006230,ITA1
56306,102169,102201,857,ITA3,2014,s,Vigor Lamezia Calcio,Italy,left,235905,Alessandro Piacenti,21,Italy,goalkeeper,Parma,Italy,0,100000,False,True,True,False,996695,ITA1
56307,102172,102204,860,ITA3,2014,s,Vigor Lamezia Calcio,Italy,left,278163,Diego De Giorgi,21,Italy,midfielder,Parma,Italy,0,25000,False,True,True,False,904995,ITA1
56312,102269,102301,1042,ITA3,2014,w,Lupa Roma FC,Italy,left,60727,Andrea Rossini,24,Italy,goalkeeper,Parma,Italy,0,200000,False,True,True,False,1099663,ITA1
56313,102279,102311,1065,ITA3,2014,w,SS Matera Calcio,Italy,left,43895,Gianluca Turchetta,23,Italy,striker,Parma,Italy,0,150000,False,True,True,False,1100798,ITA1
56315,102284,102316,1079,ITA3,2014,w,AS Melfi,Italy,left,177180,Leandro Campagna,20,Italy,striker,Parma,Italy,0,100000,False,True,True,False,1091431,ITA1
56317,102301,102333,1119,ITA3,2014,w,Paganese Calcio 1926,Italy,left,102625,Giuseppe Caccavallo,27,Italy,striker,Parma,Italy,0,300000,False,True,True,False,1092463,ITA1
56320,102318,102350,1148,ITA3,2014,w,Salernitana,Italy,left,107873,Manuel Giandonato,23,Italy,midfielder,Parma,Italy,0,250000,False,True,True,False,1104155,ITA1
56321,102319,102351,1149,ITA3,2014,w,Salernitana,Italy,left,274352,Zoran Svonja,18,Serbia,midfielder,Parma,Italy,0,50000,False,True,True,False,1110986,ITA1
6209,7679,7683,8340,ENG1,2015,s,Watford FC,England,left,22598,Gianni Munari,32,Italy,midfielder,Parma,Italy,0,500000,False,True,True,False,1103174,ITA4
6210,7680,7684,8341,ENG1,2015,s,Watford FC,England,left,15888,Dániel Tőzsér,30,Hungary,midfielder,Parma,Italy,0,1500000,False,True,True,False,1081417,ITA4
23534,29056,29065,33334,ITA1,2015,s,Palermo,Italy,left,74448,Andrea Rispoli,26,Italy,defender,Parma,Italy,0,700000,False,True,True,False,1185937,ITA4
23625,29158,29167,33452,ITA1,2015,s,Chievo Verona,Italy,left,193994,Yves Baraye,23,Senegal,striker,Parma,Italy,0,325000,True,False,False,False,1343776,ITA4
23631,29195,29204,33490,ITA1,2015,s,Chievo Verona,Italy,left,16117,Nicola Pozzi,29,Italy,striker,Parma,Italy,0,1000000,False,True,True,False,1186371,ITA4
23659,29228,29237,33532,ITA1,2015,s,Empoli FC,Italy,left,261041,Alessio Agrifogli,19,Italy,defender,Parma,Italy,0,125000,False,True,False,False,1361079,ITA4
23788,29411,29420,33766,ITA1,2015,s,Carpi FC 1909,Italy,left,198873,Marco Modolo,26,Italy,defender,Parma,Italy,0,150000,False,True,True,False,1186434,ITA4
29649,42997,43010,51341,ITA2,2015,s,Ascoli,Italy,left,240244,Cristian Dell'Orco,21,Italy,defender,Parma,Italy,0,225000,False,True,True,False,1076688,ITA4
29700,43250,43263,51678,ITA2,2015,s,Calcio Como,Italy,left,164088,Luca Berardocco,24,Italy,midfielder,Parma,Italy,0,300000,False,True,True,False,1183799,ITA4
29709,43291,43304,51729,ITA2,2015,s,FC Crotone,Italy,left,16633,Alex Cordaz,32,Italy,goalkeeper,Parma,Italy,0,300000,False,True,True,False,1171834,ITA4
29754,43553,43566,52066,ITA2,2015,s,Delfino Pescara 1936,Italy,left,44280,Andrea Rossi,28,Italy,defender,Parma,Italy,0,700000,False,True,True,False,1181095,ITA4
29815,43850,43863,52471,ITA2,2015,s,SS Virtus Lanciano,Italy,left,197751,Alberto Cerri,19,Italy,striker,Parma,Italy,0,3200000,False,True,True,False,1120127,ITA4
31229,55061,55074,67658,ITA3,2015,s,US Cremonese,Italy,left,240257,Michele Moroni,20,Italy,midfielder,Parma,Italy,0,125000,False,True,True,False,1120426,ITA4
32191,64637,64654,81818,ITA3,2015,s,L'Aquila Calcio,Italy,left,144030,Ivan Cacchioli,24,Italy,goalkeeper,Parma,Italy,0,50000,False,True,True,False,1103763,ITA4
32208,64779,64796,82041,ITA3,2015,s,US Città di Pontedera,Italy,left,199598,Joyce Anacoura,20,Italy,goalkeeper,Parma,Italy,0,125000,False,True,True,False,1169711,ITA4
47852,89642,89668,114143,POR1,2015,s,Moreirense FC,Portugal,left,216259,Lucas Souza,24,Brazil,midfielder,Parma,Italy,0,600000,False,True,True,False,1185231,ITA4
56331,102497,102529,1451,ITA3,2015,s,US Catanzaro,Italy,left,107873,Manuel Giandonato,23,Italy,midfielder,Parma,Italy,0,250000,False,True,True,False,1177582,ITA4
56349,102765,102797,1905,ITA3,2015,s,Paganese Calcio 1926,Italy,left,288896,Francesco Deli,20,Italy,midfielder,Parma,Italy,0,150000,False,True,True,False,1094565,ITA4
56772,124317,124370,9550,ITAJ,2015,s,Salernitana Primavera,Italy,left,331905,Andrea Dragonetti,19,Italy,striker,Parma,Italy,0,0,False,True,True,False,1101034,ITA4
24738,30600,30609,35193,ITA1,2016,w,Cagliari Calcio,Italy,left,22598,Gianni Munari,33,Italy,midfielder,Parma,Italy,0,200000,True,False,False,False,1676157,ITA3
24890,30791,30800,35420,ITA1,2016,w,Torino FC,Italy,left,340070,Simone Edera,20,Italy,striker,Parma,Italy,0,175000,False,True,False,False,1674480,ITA3
24978,30914,30923,35551,ITA1,2017,s,Benevento Calcio,Italy,left,35743,Fabio Ceravolo,30,Italy,striker,Parma,Italy,0,1800000,False,True,False,False,1900180,ITA2
25226,31221,31230,35875,ITA1,2017,s,Hellas Verona,Italy,left,86079,Luca Siligardi,29,Italy,striker,Parma,Italy,0,2000000,True,False,False,False,1837758,ITA2
25332,31356,31365,36047,ITA1,2017,s,SS Lazio,Italy,left,339566,Luca Germoni,19,Italy,defender,Parma,Italy,0,400000,False,True,False,False,1839718,ITA2
25375,31402,31411,36117,ITA1,2017,s,SSC Napoli,Italy,left,165531,Jacopo Dezi,25,Italy,midfielder,Parma,Italy,0,2800000,False,True,False,False,1852253,ITA2
25377,31404,31413,36119,ITA1,2017,s,SSC Napoli,Italy,left,200174,Roberto Insigne,23,Italy,striker,Parma,Italy,0,700000,False,True,False,False,1850642,ITA2
25403,31431,31440,36153,ITA1,2017,s,AS Roma,Italy,left,198084,Marco Frediani,23,Italy,striker,Parma,Italy,0,300000,True,False,False,False,1781344,ITA2
25555,31591,31600,36376,ITA1,2017,s,Udinese Calcio,Italy,left,371436,Francisco Sierralta,20,Chile,defender,Parma,Italy,0,300000,False,True,False,False,1878843,ITA2
25576,31633,31642,36423,ITA1,2017,w,Benevento Calcio,Italy,left,159902,Amato Ciciretti,24,Italy,striker,Parma,Italy,280000,3000000,False,True,False,False,2007602,ITA2
25677,31768,31777,36573,ITA1,2017,w,SSC Napoli,Italy,left,286275,Armando Anastasio,21,Italy,defender,Parma,Italy,0,125000,False,True,False,False,2008887,ITA2
25700,31792,31801,36609,ITA1,2017,w,US Sassuolo,Italy,left,57643,Marcello Gazzola,32,Italy,defender,Parma,Italy,0,400000,True,False,False,False,2004849,ITA2
30129,45699,45712,54924,ITA4,2017,s,Igea 1946,Italy,left,256008,Facundo Lescano,20,Argentina,striker,Parma,Italy,0,225000,True,False,False,False,1784322,ITA2
30130,45702,45715,54934,ITA3,2017,s,Vicenza Calcio,Italy,left,273131,Francesco Giorno,24,Italy,midfielder,Parma,Italy,0,100000,False,True,True,False,2017780,ITA2
30216,46214,46227,55617,ITA4,2017,w,Modena FC,Italy,left,159847,Francesco Galuppini,24,Italy,striker,Parma,Italy,0,150000,False,True,True,False,1895603,ITA2
30217,46215,46228,55618,ITA3,2017,w,Robur Siena,Italy,left,256008,Facundo Lescano,21,Argentina,striker,Parma,Italy,0,200000,False,True,True,False,1887530,ITA2
30218,46216,46229,55619,ITA4,2017,w,Modena FC,Italy,left,273131,Francesco Giorno,24,Italy,midfielder,Parma,Italy,0,100000,False,True,True,False,1876915,ITA2
30219,46217,46230,55620,ITA3,2017,w,Pordenone Calcio,Italy,left,272357,Kristaps Zommers,21,Latvia,goalkeeper,Parma,Italy,0,100000,False,True,True,False,1859428,ITA2
25826,31961,31970,36791,ITA1,2018,s,Cagliari Calcio,Italy,left,235931,Alessandro Deiola,23,Italy,midfielder,Parma,Italy,0,1300000,False,True,False,False,2229031,ITA1
25855,31993,32002,36824,ITA1,2018,s,Chievo Verona,Italy,left,28020,Massimo Gobbi,37,Italy,defender,Parma,Italy,0,300000,True,False,False,False,2176808,ITA1
26015,32179,32188,37025,ITA1,2018,s,Genoa CFC,Italy,left,22210,Luca Rigoni,33,Italy,midfielder,Parma,Italy,0,1000000,True,False,False,False,2125659,ITA1
26060,32230,32239,37084,ITA1,2018,s,FC Inter,Italy,left,45567,Jonathan Biabiany,30,France,striker,Parma,Italy,1500000,1750000,False,False,False,False,2214423,ITA1
26112,32305,32314,37182,ITA1,2018,s,SS Lazio,Italy,left,199274,Mattia Sprocati,25,Italy,striker,Parma,Italy,0,900000,False,True,False,False,2228967,ITA1
26143,32338,32347,37233,ITA1,2018,s,SSC Napoli,Italy,left,159337,Roberto Inglese,26,Italy,striker,Parma,Italy,3000000,10000000,False,True,False,False,2224730,ITA1
26144,32339,32348,37234,ITA1,2018,s,SSC Napoli,Italy,left,165531,Jacopo Dezi,26,Italy,midfielder,Parma,Italy,1300000,2000000,False,False,False,False,1851892,ITA1
26152,32348,32357,37245,ITA1,2018,s,SSC Napoli,Italy,left,197473,Alberto Grassi,23,Italy,midfielder,Parma,Italy,2000000,7000000,False,True,False,False,2224734,ITA1
26158,32354,32363,37251,ITA1,2018,s,SSC Napoli,Italy,left,159902,Amato Ciciretti,24,Italy,striker,Parma,Italy,0,3000000,False,True,False,False,2195956,ITA1
26162,32358,32367,37255,ITA1,2018,s,SSC Napoli,Italy,left,99254,Luigi Sepe,27,Italy,goalkeeper,Parma,Italy,0,1000000,False,True,False,False,2167717,ITA1
26164,32360,32369,37258,ITA2,2018,s,Benevento Calcio,Italy,left,35743,Fabio Ceravolo,31,Italy,striker,Parma,Italy,1900000,2000000,False,False,False,False,1901162,ITA1
26165,32361,32370,37259,ITA2,2018,s,Venezia,Italy,left,171159,Leo Stulac,23,Slovenia,midfielder,Parma,Italy,1550000,1400000,False,False,False,False,2154394,ITA1
26166,32362,32371,37262,ITA2,2018,s,Carpi FC 1909,Italy,left,240786,Riccardo Gagliolo,28,Sweden,defender,Parma,Italy,1150000,1200000,False,False,False,False,1943826,ITA1
26167,32363,32372,37263,CHI,2018,s,Hebei China Fortune,China,left,33481,Gervinho,31,Cote d'Ivoire,striker,Parma,Italy,0,7000000,True,False,False,False,2228667,ITA1
26168,32364,32373,37264,ITA3,2018,s,SS Matera Calcio,Italy,left,142990,Stefano Scognamillo,24,Italy,defender,Parma,Italy,0,125000,True,False,False,False,2221040,ITA1
26169,32365,32374,37265,ITA4,2018,s,Bari,Italy,left,96766,Cristian Galano,27,Italy,striker,Parma,Italy,0,1600000,True,False,False,False,2182394,ITA1
26170,32366,32375,37267,SCO,2018,s,Rangers FC,Scotland,left,13121,Bruno Alves,36,Portugal,defender,Parma,Italy,0,500000,True,False,False,False,2171291,ITA1
26171,32367,32376,37268,ITA4,2018,s,Nocerina Calcio,Italy,left,395527,Emmanuele Matino,19,Italy,defender,Parma,Italy,0,50000,True,False,False,False,2163125,ITA1
26172,32368,32377,37269,ITA4,2018,s,ASD Villabiagio,Italy,left,188889,Matteo Luigi Brunori,23,Italy,striker,Parma,Italy,0,150000,True,False,False,False,2118845,ITA1
26173,32369,32378,37270,ITA4,2018,s,USD Real Forte Querceta,Italy,left,283421,Cristian Cauz,21,Italy,defender,Parma,Italy,0,125000,True,False,False,False,1967768,ITA1
26174,32370,32379,37272,ITA4,2018,s,US Pianese,Italy,left,409592,Francesco Golfo,23,Italy,striker,Parma,Italy,0,125000,True,False,False,False,2100648,ITA1
26175,32371,32380,37273,ITA4,2018,s,ASD Lanusei Calcio,Italy,left,561653,Yves Kouadio,18,Cote d'Ivoire,defender,Parma,Italy,0,50000,False,False,False,False,2114798,ITA1
26176,32372,32381,37279,ITAJ,2018,s,Inter Under 17,Italy,left,537548,Fabrizio Bagheria,17,Italy,goalkeeper,Parma,Italy,0,25000,False,True,False,False,2202676,ITA1
26545,32789,32798,37795,TUR,2018,w,Trabzonspor,Turkey,left,74943,Juraj Kucka,31,Slovakia,midfielder,Parma,Italy,6400000,2500000,False,False,False,False,2369942,ITA1
26546,32790,32799,37796,BRA,2018,w,Cruzeiro Esporte Clube,Brazil,left,371247,Gabriel Brazão,18,Brazil,goalkeeper,Parma,Italy,2600000,0,False,False,False,False,2390468,ITA1
26547,32791,32800,37797,ITA3,2018,w,Rende Calcio 1968,Italy,left,431470,Alessandro Minelli,19,Italy,defender,Parma,Italy,1000000,175000,False,False,False,False,2531664,ITA1
26548,32792,32801,37798,ITAJ,2018,w,Fiorentina Primavera,Italy,left,320263,Abdou Diakhate,20,Senegal,midfielder,Parma,Italy,1000,700000,False,False,False,False,2383410,ITA1
26549,32794,32803,37800,ITA2,2018,w,Delfino Pescara 1936,Italy,left,355104,José Machín,22,Equatorial Guinea,midfielder,Parma,Italy,0,1600000,False,True,False,False,2389444,ITA1
30266,46582,46595,56086,ITA2,2018,s,Cosenza Calcio,Italy,left,272357,Kristaps Zommers,21,Latvia,goalkeeper,Parma,Italy,0,100000,False,True,True,False,2013639,ITA1
30267,46583,46596,56088,ITA2,2018,s,Cosenza Calcio,Italy,left,288480,Juan Ramos,21,Uruguay,defender,Parma,Italy,0,175000,False,True,True,False,2023827,ITA1
30295,46715,46728,56255,ITA2,2018,s,Foggia Calcio,Italy,left,43364,Luigi Scaglia,31,Italy,midfielder,Parma,Italy,0,400000,False,True,True,False,2001089,ITA1
31479,57154,57167,70506,ITA3,2018,s,AC Cuneo 1905,Italy,left,159847,Francesco Galuppini,24,Italy,striker,Parma,Italy,0,150000,False,True,True,False,1973390,ITA1
31507,57506,57519,70987,ITA3,2018,s,Pro Piacenza 1919,Italy,left,261056,Giacomo Ricci,21,Italy,defender,Parma,Italy,0,125000,False,True,True,False,1823890,ITA1
31543,57761,57774,71372,ITA3,2018,w,Robur Siena,Italy,left,306609,Michele Nardi,32,Italy,goalkeeper,Parma,Italy,0,250000,False,True,True,False,2178574,ITA1
32386,66544,66562,84770,ITA3,2018,s,Fermana FC,Italy,left,287343,Lorenzo Saporetti,22,Italy,defender,Parma,Italy,0,75000,False,True,True,False,2023843,ITA1
32393,66658,66676,84937,ITA3,2018,s,Pordenone Calcio,Italy,left,57653,Manuel Nocciolini,29,Italy,striker,Parma,Italy,0,300000,False,True,True,False,2006114,ITA1
32428,67042,67060,85475,ITA3,2018,w,Imolese Calcio 1919,Italy,left,272357,Kristaps Zommers,22,Latvia,goalkeeper,Parma,Italy,0,75000,False,True,True,False,2221677,ITA1
32429,67049,67067,85505,ITA3,2018,w,SS Monza 1912,Italy,left,273131,Francesco Giorno,25,Italy,midfielder,Parma,Italy,0,100000,False,True,True,False,2211079,ITA1
56489,104809,104844,5222,ITA3,2018,s,Sicula Leonzio,Italy,left,256008,Facundo Lescano,21,Argentina,striker,Parma,Italy,0,200000,False,True,True,False,2004891,ITA1
56491,104837,104872,5267,ITA3,2018,s,Siracusa Calcio,Italy,left,533806,Vincenzo Mustacciolo,18,Italy,midfielder,Parma,Italy,0,50000,False,True,True,False,2458781,ITA1
56503,104953,104988,5481,ITA3,2018,w,Calcio Catania,Italy,left,43364,Luigi Scaglia,32,Italy,midfielder,Parma,Italy,0,325000,False,True,True,False,2241633,ITA1
56506,105013,105048,5564,ITA3,2018,w,Paganese Calcio 1926,Italy,left,397063,Sebastiano Longo,21,Italy,striker,Parma,Italy,0,50000,False,True,True,False,2247695,ITA1
8327,10264,10270,11124,ENG1,2019,s,Manchester United,England,left,54906,Matteo Darmian,29,Italy,defender,Parma,Italy,2480000,10000000,False,False,False,False,2630596,ITA1
26637,32894,32903,37922,ITA1,2019,s,Atalanta BC,Italy,left,203412,Andreas Cornelius,26,Denmark,striker,Parma,Italy,0,3000000,False,True,False,False,2563165,ITA1
26638,32896,32905,37924,ITA1,2019,s,Atalanta BC,Italy,left,431755,Dejan Kulusevski,19,Sweden,striker,Parma,Italy,0,1000000,False,True,False,False,2563168,ITA1
26754,33059,33068,38097,ITA1,2019,s,ACF Fiorentina,Italy,left,94936,Vincent Laurini,30,France,defender,Parma,Italy,440000,1500000,False,False,False,False,2544439,ITA1
26897,33218,33227,38269,ITA1,2019,s,Hellas Verona,Italy,left,165722,Antonio Di Gaudio,29,Italy,striker,Parma,Italy,0,1600000,False,True,True,False,2380527,ITA1
26898,33219,33228,38270,ITA1,2019,s,Hellas Verona,Italy,left,22598,Gianni Munari,36,Italy,midfielder,Parma,Italy,0,100000,False,True,True,False,2389758,ITA1
26906,33230,33239,38289,ITA1,2019,s,FC Inter,Italy,left,364206,Andrea Adorante,19,Italy,striker,Parma,Italy,4000000,125000,False,False,False,False,2528298,ITA1
26947,33291,33300,38371,ITA1,2019,s,SS Lazio,Italy,left,199274,Mattia Sprocati,26,Italy,striker,Parma,Italy,3000000,1500000,False,False,False,False,2394538,ITA1
27000,33346,33355,38432,ITA1,2019,s,US Lecce,Italy,left,32107,Manuel Scavone,32,Italy,midfielder,Parma,Italy,0,600000,False,True,True,False,2227437,ITA1
27054,33400,33409,38497,ITA1,2019,s,SSC Napoli,Italy,left,159337,Roberto Inglese,27,Italy,striker,Parma,Italy,2000000,15000000,False,True,False,False,2560753,ITA1
27063,33409,33418,38509,ITA2,2019,s,Delfino Pescara 1936,Italy,left,355104,José Machín,22,Equatorial Guinea,midfielder,Parma,Italy,2800000,1600000,False,False,False,False,2544406,ITA1
27064,33410,33419,38511,ITAJ,2019,s,Pescara Primavera,Italy,left,411312,Fabian Pavone,19,Italy,striker,Parma,Italy,1800000,75000,False,False,False,False,2529384,ITA1
27065,33411,33420,38512,ITAJ,2019,s,Pescara Primavera,Italy,left,459979,Alessandro Martella,18,Italy,defender,Parma,Italy,500000,50000,False,False,False,False,2529381,ITA1
27066,33412,33421,38514,ITA4,2019,s,ACD Sangiustese,Italy,left,521407,Walid Cheddira,21,Italy,striker,Parma,Italy,93000,200000,False,False,False,False,2539624,ITA1
27067,33413,33422,38515,ITA3,2019,s,Carpi FC 1909,Italy,left,57285,Simone Colombi,28,Italy,goalkeeper,Parma,Italy,51000,800000,False,False,False,False,2550396,ITA1
27068,33414,33423,38516,ITA4,2019,s,Palermo,Italy,left,287871,Fabrizio Alastra,21,Italy,goalkeeper,Parma,Italy,0,300000,True,False,False,False,2582674,ITA1
27069,33415,33424,38517,ITA3,2019,s,Reggio Audace FC,Italy,left,102413,Luca Zamparo,24,Italy,striker,Parma,Italy,0,225000,True,False,False,False,2549617,ITA1
27070,33416,33425,38518,ITA2,2019,s,Cosenza Calcio,Italy,left,163647,Kastriot Dermaku,27,Albania,defender,Parma,Italy,0,600000,True,False,False,False,2493578,ITA1
27071,33417,33426,38522,ITA2,2019,s,Delfino Pescara 1936,Italy,left,141654,Michele Fornasier,25,Italy,defender,Parma,Italy,0,350000,False,False,False,False,2612587,ITA1
27072,33418,33427,38523,ITA1,2019,s,Udinese Calcio,Italy,left,336960,Giuseppe Pezzella,21,Italy,defender,Parma,Italy,0,3000000,False,True,False,False,2624240,ITA1
27073,33420,33429,38525,ITA2,2019,s,Delfino Pescara 1936,Italy,left,131109,Gastón Brugman,26,Uruguay,midfielder,Parma,Italy,0,2500000,False,True,False,False,2584621,ITA1
27406,33805,33814,39006,ITA1,2019,w,Juventus FC,Italy,left,431755,Dejan Kulusevski,19,Sweden,striker,Parma,Italy,0,1000000,False,True,False,False,2742077,ITA1
27451,33852,33861,39066,ITA3,2019,w,Juventus U23,Italy,left,199635,Eric Lanini,25,Italy,striker,Parma,Italy,2960000,300000,False,False,False,False,2781094,ITA1
27452,33853,33862,39067,ITA2,2019,w,Delfino Pescara 1936,Italy,left,131109,Gastón Brugman,27,Uruguay,midfielder,Parma,Italy,2550000,2500000,False,False,False,False,2771739,ITA1
27453,33854,33863,39068,ITA1,2019,w,UC Sampdoria,Italy,left,146752,Gianluca Caprari,26,Italy,striker,Parma,Italy,2100000,8000000,False,True,False,False,2780505,ITA1
27454,33855,33864,39069,ITA1,2019,w,SPAL,Italy,left,85825,Jasmin Kurtic,31,Slovenia,midfielder,Parma,Italy,500000,4500000,False,True,False,False,2752930,ITA1
27455,33856,33865,39071,ITA4,2019,w,FC Ponsacco 1920,Italy,left,391064,Muhamed Tehe Olawale,20,Cote d'Ivoire,striker,Parma,Italy,35000,75000,False,False,False,False,2780842,ITA1
27456,33857,33866,39072,ITA1,2019,w,UC Sampdoria,Italy,left,72274,Vasco Regini,29,Italy,defender,Parma,Italy,0,900000,False,True,False,False,2781531,ITA1
30483,47878,47891,57794,ITA2,2019,s,Delfino Pescara 1936,Italy,left,397797,Giovanni Pinto,27,Italy,defender,Parma,Italy,0,200000,False,True,True,False,2389160,ITA1
30495,48011,48024,57974,ITA2,2019,s,Spezia Calcio,Italy,left,337670,Alessio Da Cruz,22,Cape Verde,midfielder,Parma,Italy,0,1500000,False,True,True,False,2364654,ITA1
30499,48037,48050,58009,ITA2,2019,s,Trapani Calcio,Italy,left,450376,Davide Mastaj,21,Poland,striker,Parma,Italy,0,50000,False,True,True,False,2247778,ITA1
30502,48044,48057,58016,ITA2,2019,s,Trapani Calcio,Italy,left,288480,Juan Ramos,22,Uruguay,defender,Parma,Italy,0,250000,False,True,True,False,2226736,ITA1
30503,48045,48058,58017,ITA2,2019,s,Trapani Calcio,Italy,left,142990,Stefano Scognamillo,25,Italy,defender,Parma,Italy,0,150000,False,True,True,False,2221042,ITA1
30514,48129,48142,58140,ITA2,2019,w,Ascoli,Italy,left,337670,Alessio Da Cruz,23,Cape Verde,midfielder,Parma,Italy,0,1900000,False,True,True,False,2584598,ITA1
30522,48181,48194,58219,ITA2,2019,w,Empoli FC,Italy,left,165531,Jacopo Dezi,27,Italy,midfielder,Parma,Italy,0,1000000,False,True,True,False,2575349,ITA1
30528,48231,48244,58286,ITA2,2019,w,Delfino Pescara 1936,Italy,left,188889,Matteo Luigi Brunori,25,Italy,striker,Parma,Italy,0,250000,False,True,True,False,2771398,ITA1
30529,48232,48245,58287,ITA2,2019,w,Delfino Pescara 1936,Italy,left,355104,José Machín,23,Equatorial Guinea,midfielder,Parma,Italy,0,1600000,False,True,True,False,2629621,ITA1
30538,48273,48286,58350,ITA2,2019,w,Trapani Calcio,Italy,left,431470,Alessandro Minelli,20,Italy,defender,Parma,Italy,0,225000,False,True,True,False,2632183,ITA1
30540,48275,48288,58352,ITA2,2019,w,Trapani Calcio,Italy,left,283421,Cristian Cauz,23,Italy,defender,Parma,Italy,0,250000,False,True,True,False,2581203,ITA1
30541,48276,48289,58353,ITA2,2019,w,Trapani Calcio,Italy,left,355444,Andrea Dini,23,Italy,goalkeeper,Parma,Italy,0,200000,False,True,True,False,2219176,ITA1
30542,48277,48290,58354,ITA2,2019,w,Trapani Calcio,Italy,left,409592,Francesco Golfo,25,Italy,striker,Parma,Italy,0,150000,False,True,True,False,2215441,ITA1
31549,57867,57880,71508,ITA3,2019,s,SS Arezzo,Italy,left,188889,Matteo Luigi Brunori,24,Italy,striker,Parma,Italy,0,250000,False,True,True,False,2174271,ITA1
31555,57888,57901,71534,ITA3,2019,s,Carrarese Calcio 1908,Italy,left,43364,Luigi Scaglia,32,Italy,midfielder,Parma,Italy,0,325000,False,True,True,False,2390912,ITA1
31559,57892,57905,71541,ITA3,2019,s,Carrarese Calcio 1908,Italy,left,261056,Giacomo Ricci,22,Italy,defender,Parma,Italy,0,125000,False,True,True,False,2181823,ITA1
31575,58106,58119,71819,ITA3,2019,s,AC Monza,Italy,left,353799,Lorenzo Adorni,20,Italy,defender,Parma,Italy,0,75000,False,True,True,False,2389209,ITA1
31598,58357,58370,72164,ITA3,2019,s,AC Renate,Italy,left,287343,Lorenzo Saporetti,23,Italy,defender,Parma,Italy,0,100000,False,True,True,False,2179828,ITA1
31610,58423,58436,72256,ITA3,2019,w,SS Arezzo,Italy,left,521407,Walid Cheddira,22,Italy,striker,Parma,Italy,0,200000,False,True,True,False,2569581,ITA1
31611,58424,58437,72257,ITA3,2019,w,SS Arezzo,Italy,left,572654,Simone Madonna,19,Italy,midfielder,Parma,Italy,0,50000,False,True,True,False,2569750,ITA1
32466,67462,67480,86141,ITA3,2019,s,Calcio Padova,Italy,left,193994,Yves Baraye,27,Senegal,striker,Parma,Italy,0,700000,False,True,True,False,2389517,ITA1
32470,67484,67502,86181,ITA3,2019,s,Piacenza Calcio 1919,Italy,left,283421,Cristian Cauz,22,Italy,defender,Parma,Italy,0,125000,False,True,True,False,2167181,ITA1
32472,67498,67516,86205,ITA3,2019,s,Ravenna FC,Italy,left,159847,Francesco Galuppini,25,Italy,striker,Parma,Italy,0,250000,False,True,True,False,2187393,ITA1
32483,67611,67629,86368,ITA3,2019,s,FC Südtirol,Italy,left,306609,Michele Nardi,32,Italy,goalkeeper,Parma,Italy,0,250000,False,True,True,False,2381094,ITA1
32506,67830,67848,86694,ITA3,2019,w,Rimini FC,Italy,left,102413,Luca Zamparo,25,Italy,striker,Parma,Italy,0,225000,False,True,True,False,2748897,ITA1
56520,105221,105256,5901,ITA3,2019,s,Casertana FC,Italy,left,102984,Antonio Junior Vacca,29,Italy,midfielder,Parma,Italy,0,375000,False,True,True,False,2246810,ITA1
56525,105247,105282,5941,ITA3,2019,s,Calcio Catania,Italy,left,398576,Giuseppe Carriero,21,Italy,midfielder,Parma,Italy,0,250000,False,True,True,False,2366290,ITA1
56531,105330,105365,6081,ITA3,2019,s,SS Monopoli 1966,Italy,left,463178,Gabriele Carannante,20,Italy,midfielder,Parma,Italy,0,75000,False,True,True,False,2568905,ITA1
56539,105431,105466,6220,ITA3,2019,s,Potenza Calcio,Italy,left,397063,Sebastiano Longo,21,Italy,striker,Parma,Italy,0,50000,False,True,True,False,2376275,ITA1
56540,105432,105467,6221,ITA3,2019,s,Potenza Calcio,Italy,left,256008,Facundo Lescano,22,Argentina,striker,Parma,Italy,0,200000,False,True,True,False,2367058,ITA1
56541,105433,105468,6222,ITA3,2019,s,Potenza Calcio,Italy,left,409592,Francesco Golfo,25,Italy,striker,Parma,Italy,0,150000,False,True,True,False,3227246,ITA1
56542,105434,105469,6223,ITA3,2019,s,Potenza Calcio,Italy,left,395527,Emmanuele Matino,20,Italy,defender,Parma,Italy,0,50000,False,True,True,False,2181865,ITA1
56546,105479,105514,6312,ITA3,2019,s,Rende Calcio 1968,Italy,left,431470,Alessandro Minelli,19,Italy,defender,Parma,Italy,0,175000,False,True,True,False,2387205,ITA1
56558,105575,105610,6503,ITA3,2019,s,Ternana Calcio,Italy,left,198084,Marco Frediani,25,Italy,striker,Parma,Italy,0,200000,False,True,True,False,2217540,ITA1
2290,2944,2945,3223,ENG1,2010,s,Manchester City,England,left,23218,Javier Garrido,25,Spain,defender,SS Lazio,Italy,2500000,2500000,False,False,False,False,459065,ITA1
11075,13867,13874,15216,SPA1,2010,s,Real Zaragoza,Spain,left,14192,Eliseu,26,Portugal,defender,SS Lazio,Italy,0,5500000,False,True,True,False,376407,ITA1
11077,13869,13876,15218,SPA1,2010,s,Real Zaragoza,Spain,left,39118,Juan Pablo Carrizo,26,Argentina,goalkeeper,SS Lazio,Italy,0,2000000,False,True,True,False,320652,ITA1
